id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source,role,swelling_thickness,swelling_weight,membrane_smiles,cas,solute_w_conc,solute_m_conc,surface_tension,solvent_diameter,density,solvent_dipole_moment,solvent_hildebrand,solvent_dt,flowrate,membrane_configuration,ph,error,SLogP,SMR,nAtom,nHeavyAtom,nSpiro,nBridgehead,nHetero,nH,nB,nC,nN,nO,nS,nP,nF,nCl,nBr,nI,nX,nHBAcc,nHBDon,nRot,RotRatio,TopoPSA(NO),TopoPSA,Vabc,xtest,full_smiles
3842,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,Diphenylacetylene,,0.5,Methanol,20.0,,0.7475,0.79,22.0,CF,0,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,178.234,3.086400000000001,178.234,3.086400000000001,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,501-65-5,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,3.0864,58.864,24.0,14.0,0.0,0.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,183.0956626,0.0,CO.C(#Cc1ccccc1)c1ccccc1
3843,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"1-Phenyl-1,2-ethanediol",,0.5,Dimethylformamide,20.0,,0.9,0.226755801,22.0,CF,0,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,1.0,Unknown,O=CN(C)C,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,,,,,nf10k,OSN,1.086486486,1.807038835,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,93-56-1,0.0005,0.0005,36.76,0.666,0.937,3.8,12.1,8.5,150.0,FS,7.0,0.0,0.7123,38.4876,20.0,10.0,0.0,0.0,2.0,10.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.2,40.46,40.46,133.3389589,0.0,O=CN(C)C.C1=CC=C(C=C1)C(CO)O
3844,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,9-(2-Hydroxyethyl)anthracene,,0.5,Toluene,20.0,,0.26,0.123899436,22.0,CF,0,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,OCCC1=C2C=CC=CC2=CC3=CC=CC=C13,1.0,Unknown,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,222.28699999999998,3.527800000000002,222.28699999999998,3.527800000000002,,,,,nf10k,OSN,1.0,1.345441067,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,54060-73-0,0.0005,0.0005,28.53,0.697,0.867,0.36,8.9,8.8,150.0,FS,7.0,0.0,3.5278,72.2438,31.0,17.0,0.0,0.0,1.0,14.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.105263158,20.23,20.23,205.85786,0.0,CC1=CC=CC=C1.OCCC1=C2C=CC=CC2=CC3=CC=CC=C13
3845,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"9,9-BIS(4-AMINOPHENYL)FLUORENE",,0.5,Methanol,10.0,,1.54,0.978338385,22.0,CF,0,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,348.44900000000007,5.214100000000004,348.44900000000007,5.214100000000004,,,,,nf10k,OSN,1.0,1.287140341,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,15499-84-0,0.1742,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,5.2141,112.5708,47.0,27.0,0.0,0.0,2.0,20.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.064516129,52.04,52.04,325.9298086,0.0,CO.C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N
3846,10.1016/j.memsci.2018.12.077,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.7,0.698,25.0,CF,0,CCCCCCCCCCCC,CCCCCCCCCCCC,1.0,Unknown,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,170.33999999999997,4.9272000000000045,170.33999999999997,4.9272000000000045,,,,,nf10k,OSN,,,,,,,22.32,0.52,1.044,1.7,13.4,7.7,,FS,7.0,0.0,4.9272,57.518,38.0,12.0,0.0,0.0,0.0,26.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.818181818,0.0,0.0,216.1082816,0.0,CCO.CCCCCCCCCCCC
3847,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,4-Acetoamidophenol,,0.5,Acetone,20.0,,1.69,0.657765484,22.0,CF,0,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,,,,,nf10k,OSN,1.058925477,1.279559822,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,103-90-2,0.0005,0.0005,23.32,0.618,0.784,2.85,10.0,7.6,150.0,FS,7.0,0.0,1.3506,42.4105,20.0,11.0,0.0,0.0,3.0,9.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.090909091,49.33,49.33,141.6992605,0.0,CC(C)=O.OC1=CC=C(NC(C)=O)C=C1
3848,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,,,0.5,Methanol,10.0,,0.179221384,0.054166313,22.0,CF,0,CC1=C(N=C(C(=N1)C)C)C,CC1=C(N=C(C(=N1)C)C)C,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,136.198,1.71028,136.198,1.71028,,,,,nf10k,OSN,1.074229692,1.67402734,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,1124-11-4,0.068,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.71028,40.98,22.0,10.0,0.0,0.0,2.0,12.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,25.78,25.78,137.7520261,0.0,CO.CC1=C(N=C(C(=N1)C)C)C
3849,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,5-aminoquinoline,,0.5,Methanol,20.0,,0.7475,0.78,22.0,CF,0,Nc1cccc2ncccc12,Nc1cccc2ncccc12,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,144.177,1.817,144.177,1.817,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,611-34-7,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.817,46.1554,19.0,11.0,0.0,0.0,2.0,8.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0,38.91,38.91,126.5186345,0.0,CO.Nc1cccc2ncccc12
3850,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,Amlodipine,,0.5,Methyl tert-butyl ether,20.0,,0.42,0.353383189,22.0,CF,0,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,1.0,Unknown,CC(C)(C)OC,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,408.88200000000035,2.2663,408.88200000000035,2.2663,,,,,nf10k,OSN,1.001792115,1.257242812,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,88150-42-9,0.0005,0.0005,19.4,0.72,0.74,1.4,7.4,14.8,150.0,FS,7.0,0.0,2.2663,105.5771,53.0,28.0,0.0,0.0,8.0,25.0,0.0,20.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,8.0,0.275862069,99.88,99.88,381.5637569,0.0,CC(C)(C)OC.CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN
3851,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,"4,5-dichlorophthalonitrile",,0.5,2-Methyltetrahydrofuran,20.0,,8.90717603,0.56232209,22.0,CF,0,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,1.0,Unknown,CC1CCCO1,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,197.024,2.736760000000001,197.024,2.736760000000001,,,,,nf10k,OSN,1.10106383,1.831786543,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,139152-08-2,0.0005,0.0005,26.4,0.685,0.854,1.38,16.9,16.9,150.0,FS,7.0,0.0,2.73676,45.892,14.0,12.0,0.0,0.0,4.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0,47.58,47.58,157.6283264,0.0,CC1CCCO1.C1=C(C(=CC(=C1Cl)Cl)C#N)C#N
3852,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,"2,5-Dimethylphenol",,0.5,Toluene,20.0,,4.285714286,0.013437545,22.0,CF,0,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,1.0,Unknown,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,,,,,nf10k,OSN,1.011494253,1.548379465,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,95-87-4,0.0005,0.0005,28.53,0.697,0.867,0.36,8.9,8.8,150.0,FS,7.0,0.0,2.00904,37.5808,19.0,9.0,0.0,0.0,1.0,10.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,20.23,20.23,124.5487319,0.0,CC1=CC=CC=C1.OC1=CC(C)=CC=C1C
3853,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,4-Hydroxy-3-methoxybenzyl alcohol,,0.5,Methanol,10.0,,0.88,0.62,22.0,CF,0,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,154.165,0.8930999999999998,154.165,0.8930999999999998,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,498-00-0,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,0.8931,40.5816,21.0,11.0,0.0,0.0,3.0,10.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.181818182,49.69,49.69,142.1291858,0.0,CO.COC1=CC(CO)=CC=C1O
3854,10.1016/j.memsci.xxx,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,TFC,,,0.5,Ethyl acetate,20.0,,3.897707231,0.455052752,22.0,CF,0,OC1=CC(Br)=C(O)C=C1Br,OC1=CC(Br)=C(O)C=C1Br,1.0,Unknown,O(C(C)=O)CC,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,267.904,2.6228,267.904,2.6228,,,,,nf10k,OSN,1.0,1.483774552,C[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,14753-51-6,0.0005,0.0005,23.75,0.677,0.902,1.78,9.1,7.7,150.0,FS,7.0,0.0,2.6228,45.1716,14.0,10.0,0.0,0.0,4.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0,40.46,40.46,137.314227,0.0,CC(OCC)=O.OC1=CC(Br)=C(O)C=C1Br
3855,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,5-chlorosalicylanilide,,0.5,2-propanol,20.0,,0.081400081,0.504960341,22.0,CF,0,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,1.0,Unknown,C(C)(C)O,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,,,,,nf10k,OSN,1.048979592,1.673346693,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,4638-48-6,0.0005,0.0005,21.79,0.624,0.786,1.68,11.5,7.7,150.0,FS,7.0,0.0,3.2979,67.512,27.0,17.0,0.0,0.0,4.0,10.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.111111111,49.33,49.33,212.2244189,0.0,CC(O)C.C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O
3856,10.1016/j.memsci.2021.119929,,,,DM150,DM,150,59.0,0.0,0,1,Polyimide,2-Amino-5-bromobenzoic acid,,0.5,Methanol,10.0,,0.88,0.89,22.0,CF,0,C1=CC(=C(C=C1Br)C(=O)O)N,C1=CC(=C(C=C1Br)C(=O)O)N,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,216.03399999999996,1.7295000000000003,216.03399999999996,1.7295000000000003,,,,,nf10k,OSN,1.0,1.274287156,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,5794-88-7,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,1.7295,45.5137,17.0,11.0,0.0,0.0,4.0,6.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.090909091,63.32,63.32,143.6868946,0.0,CO.C1=CC(=C(C=C1Br)C(=O)O)N
3857,10.1039/c0cp00230e,,,,SM122,SM,220,-1.0,0.0,1,1,,,,0.5,n-Hexane,30.0,,0.08,-0.359,25.0,DE,0,CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,1.0,Unknown,C(CCC)CC,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,464.6130000000002,10.246539999999992,464.6130000000002,10.246539999999992,,,,,nf10k,OSN,,,,,,,17.91,0.251,0.659,0.08,6.9,7.3,,FS,7.0,0.0,10.24654,144.295,67.0,35.0,0.0,0.0,5.0,32.0,0.0,30.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,0.263157895,58.67,58.67,452.9134829,0.0,CO.CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C
3858,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,"2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",,0.5,n-Heptane,20.0,,1.428571429,-0.007243291,22.0,CF,0,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,1.0,Unknown,CCCCCCC,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,361.485,5.771680000000005,361.485,5.771680000000005,,,,,nf10k,OSN,1.040376851,1.593345656,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,6197-30-4,0.0005,0.0005,20.3,0.748,0.655,0.0,7.5,7.5,150.0,FS,7.0,0.0,5.77168,108.784,54.0,27.0,0.0,0.0,3.0,27.0,0.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.0,0.321428571,50.09,50.09,379.3598114,0.0,CCCCCCC.CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1
3859,10.1016/j.memsci.2016.12.038,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Acetone,30.0,,4.81,0.95,25.0,DE,0,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,831.135,4.6258000000000115,831.135,4.6258000000000115,,,,,nf10k,OSN,,,,,,,23.32,0.618,0.784,2.85,10.0,7.6,,FS,7.0,0.0,4.6258,219.1486,143.0,57.0,0.0,0.0,15.0,86.0,0.0,42.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,40.0,0.714285714,160.45,160.45,866.8412426,0.0,CC(C)=O.CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO
3860,10.1016/j.memsci.2014.10.030,,,,DM500,DM,500,59.0,-31.0,0,0,,,,0.5,Acetone,10.0,,6.3,0.901,25.0,CF,0,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,863.286,18.201399999999982,863.286,18.201399999999982,,,,,nf10k,OSN,,,,,,,23.32,0.618,0.784,2.85,10.0,7.6,,FS,7.0,0.0,18.2014,281.742,136.0,66.0,0.0,0.0,0.0,70.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.301369863,0.0,0.0,900.7647974,0.0,CC(C)=O.CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8
3861,10.1016/j.memsci.2021.119929,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,Tebuconazole,,0.5,Methanol,20.0,,1.23,1.0,22.0,CF,0,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,1.0,Unknown,CO,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,307.825,3.341500000000002,307.825,3.341500000000002,,,,,nf10k,OSN,1.0,1.287140341,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,107534-96-3,0.0005,0.0005,22.55,0.505,0.792,1.6,14.5,7.4,150.0,FS,7.0,0.0,3.3415,84.1998,43.0,21.0,0.0,0.0,5.0,22.0,0.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,5.0,0.227272727,50.94,50.94,282.5885867,0.0,CO.CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O
3862,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,mesitylene,,0.5,Toluene,20.0,,0.26,0.168823616,22.0,CF,0,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,1.0,Unknown,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,,,,,nf10k,OSN,1.0,1.345441067,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,108-67-8,0.0005,0.0005,28.53,0.697,0.867,0.36,8.9,8.8,150.0,FS,7.0,0.0,2.61186,40.653,21.0,9.0,0.0,0.0,0.0,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,133.0544902,0.0,CC1=CC=CC=C1.CC1=CC(=CC(=C1)C)C
3863,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,5-chlorosalicylanilide,,0.5,Methyl tert-butyl ether,20.0,,4.065274141,0.210893434,22.0,CF,0,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,1.0,Unknown,CC(C)(C)OC,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,,,,,nf10k,OSN,1.022020725,1.461373391,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,4638-48-6,0.0005,0.0005,19.4,0.72,0.74,1.4,7.4,14.8,150.0,FS,7.0,0.0,3.2979,67.512,27.0,17.0,0.0,0.0,4.0,10.0,0.0,13.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.111111111,49.33,49.33,212.2244189,0.0,CC(C)(C)OC.C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O
3864,10.1016/j.memsci.xxx,,,,SS336,SS,500,82.0,0.0,0,1,PDMS,,,0.5,Acetonitrile,20.0,,2.328042328,-0.02504032,22.0,CF,0,CCOC(=O)C1=CC=C(C=C1)I,CCOC(=O)C1=CC=C(C=C1)I,1.0,Unknown,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,276.073,2.4679,276.073,2.4679,,,,,nf10k,OSN,1.108183079,1.674270557,CCO[Si](OCC)(OCC)CC[Si](OCC)(O[Si](OCC)(OCC)CC[Si](OCC)(OCC)OCC)OCC,51934-41-9,0.0005,0.0005,19.1,0.55,0.786,3.5,11.9,7.5,150.0,FS,7.0,0.0,2.4679,55.1155,21.0,12.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.166666667,26.3,26.3,173.2752872,0.0,N#CC.CCOC(=O)C1=CC=C(C=C1)I
3865,10.1016/j.memsci.xxx,,,,DM300,DM,300,59.0,-37.5,0,0,Polyimide,"alpha, alpha-Dipyridyl",,0.5,Acetone,20.0,,1.69,0.640491404,22.0,CF,0,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,1.0,Unknown,CC(=O)C,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,156.188,2.1435999999999993,156.188,2.1435999999999993,,,,,nf10k,OSN,1.058925477,1.279559822,O=C(C1=CC(C(N2C)=O)=C(C=C1)C2=O)C3=CC=C(C4=C3)C(N(C4=O)C5=CC=C(C=C5C)C6=CC=C(C=C6)C7=CC=C(C=C7)C)=O,75216-45-4,0.0005,0.0005,23.32,0.618,0.784,2.85,10.0,7.6,150.0,FS,7.0,0.0,2.1436,47.468,20.0,12.0,0.0,0.0,2.0,8.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.076923077,25.78,25.78,141.1781608,0.0,CC(C)=O.C1(C2=NC=CC=C2)=CC=CC=N1
