id,doi,year,journal,membrane_detailed,membrane,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,membrane_type,solute_name,secondary_solute_name,secondary_solute_ratio,solvent,pressure,flux_lmh,permeance,rejection,temperature,process_configuration,exclude,solute_smiles,secondary_solute_smiles,loss_weight,solute_category,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,batch,date,solute_identifier,secondary_solute_identifier,source
1000,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,-0.024642631,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1001,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.639363808,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1002,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.713107194,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1003,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Acetonitrile,20.0,,0.45587198,0.756499319,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)#N,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1004,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.988259919,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1005,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.993476197,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
1006,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.665507247,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1007,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.992491081,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1008,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.975322336,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1009,,,,,DM150,DM,150,59.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.02,0.904835422,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1010,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.990395184,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1011,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.996530831,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
1012,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.605354945,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1013,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.996811669,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1014,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.993779611,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1015,,,,,DM300,DM,300,59.0,-37.5,0,0,,,,0.5,Ethanol,20.0,,0.078074137,0.96975656,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1016,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.947151919,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1017,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.968145067,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
1018,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,-0.109560856,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1019,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.971102731,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1020,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.976520831,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1021,,,,,GMT-oNF-2,GMT-oNF,300,87.0,-8.0,0,0,,,,0.5,Ethanol,20.0,,0.195522762,0.963339881,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1022,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.142504824,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1023,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.326543277,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
1024,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.006261364,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1025,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.548744539,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1026,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.677641284,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1027,,,,,PMPerformance,PM,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,0.538615965,0.812215791,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1028,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.460004514,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1029,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.643232758,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
1030,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.220677813,21.0,CF,0,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,Fc1c(F)c(F)c(C(N=c(c2c(F)c(F)c(F)c(F)c23)n4c3=NC5=[N](C(c6c5c(F)c(F)c(F)c6F)=N7)[Cu]894)=[N]9C%10=Nc%11n8c7c%12c(F)c(F)c(F)c(F)c%11%12)c%10c1F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,863.9219999999999,7.073900000000002,863.9219999999999,7.073900000000002,MR-A,5/13/2025,14916-87-1,14916-87-1,cat
1031,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.650173067,21.0,CF,0,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,1.0,organocatalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,MR-A,5/13/2025,1469704-61-7,1469704-61-7,cat
1032,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.56521694,21.0,CF,0,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,CC1=CC(C2=CC=C(C)C=C2[Ir+3]345([N](C=C6)=C(C7=[N]5C=CC(C(C)(C)C)=C7)C=C6C(C)(C)C)[N](C=C8)=C(C9=CC=C(C)C=C94)C=C8C)=[N]3C=C1,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,825.1129999999998,9.816179999999997,825.1129999999998,9.816179999999997,MR-A,5/13/2025,1607469-49-7,1607469-49-7,cat
1033,,,,,SS150101,SS,300,-1.0,0.0,1,1,,,,0.5,Ethanol,20.0,,1.482130186,0.568284417,21.0,CF,0,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,CC(c1cc(C(C)(C)C)c(O[Co]23Oc4c(C=[N]2[C@@H]5CCCC[C@H]5[N]3=C6)cc(C(C)(C)C)cc4C(C)(C)C)c6c1)(C)C,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,603.7570000000002,9.409500000000001,603.7570000000002,9.409500000000001,MR-A,5/13/2025,176763-62-5,176763-62-5,cat
1034,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.320534523,0.649351035,21.0,CF,0,[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],[H]O(c1c(/C=N/CC/N=C/c2ccccc23)cccc1)[Ni]O3[H],1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,327.009,2.6333000000000015,327.009,2.6333000000000015,MR-A,5/13/2025,14167-20-5,14167-20-5,cat
1035,,,,,SS336,SS,500,82.0,0.0,0,1,,,,0.5,Ethanol,20.0,,0.320534523,0.666468103,21.0,CF,0,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,FC1=CC(F)=CC2=C1C3=CC=CC=[N]3[Ir]245([N]6=C(C(O5)=O)C=CC=C6)[N]7=CC=CC=C7C8=C4C=C(F)C=C8F,1.0,metal_catalyst,C(C)O,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,694.6640000000001,5.103000000000002,694.6640000000001,5.103000000000002,MR-A,5/13/2025,376367-93-0,376367-93-0,cat
