id,batch,date,solute_identifier,secondary_solute_identifier,secondary_solute_ratio,solvent,membrane,permeance,pressure,temperature,process_configuration,rejection,exclude
1254,MR-A,45790,14916-87-1,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.665507247,0
1255,MR-A,45790,1469704-61-7,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.992491081,0
1256,MR-A,45790,1607469-49-7,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.975322336,0
1257,MR-A,45790,176763-62-5,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.904835422,0
1258,MR-A,45790,14167-20-5,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.990395184,0
1259,MR-A,45790,376367-93-0,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.996530831,0
1260,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.605354945,0
1261,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.996811669,0
1262,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.993779611,0
1263,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.96975656,0
1264,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.947151919,0
1265,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.968145067,0
1266,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,-0.109560856,0
1267,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.971102731,0
1268,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.976520831,0
1269,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.963339881,0
1270,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.142504824,0
1271,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.326543277,0
1272,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.006261364,0
1273,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.548744539,0
1274,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.677641284,0
1275,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.812215791,0
1276,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.314414685,0
1277,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.287403645,0
1278,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,-0.006490156,0
1279,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.277300554,0
1280,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.519216839,0
1281,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.795118092,0
1282,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.460004514,0
1283,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.643232758,0
1284,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.220677813,0
1285,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.650173067,0
1286,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.56521694,0
1287,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.568284417,0
1288,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.649351035,0
1289,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.666468103,0
1290,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,-0.024642631,0
1291,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.639363808,0
1292,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.713107194,0
1293,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.756499319,0
1294,MR-A,5/13/2025,14167-20-5,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,0.086612031,1
1295,MR-A,5/13/2025,376367-93-0,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,0.012102299,1
1296,MR-A,5/13/2025,14916-87-1,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,0.093520137,1
1297,MR-A,5/13/2025,1469704-61-7,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,-0.032376747,1
1298,MR-A,5/13/2025,1607469-49-7,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,-0.04155037,1
1299,MR-A,5/13/2025,176763-62-5,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,0.103002665,1
1300,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.988259919,0
1301,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.993476197,0
1302,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.665507247,0
1303,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.992491081,0
1304,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.975322336,0
1305,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.904835422,0
1306,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.990395184,0
1307,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.996530831,0
1308,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.605354945,0
1309,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.996811669,0
1310,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.993779611,0
1311,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.96975656,0
1312,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.947151919,0
1313,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.968145067,0
1314,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,-0.109560856,0
1315,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.971102731,0
1316,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.976520831,0
1317,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.963339881,0
1318,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.142504824,0
1319,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.326543277,0
1320,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.006261364,0
1321,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.548744539,0
1322,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.677641284,0
1323,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.812215791,0
1324,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.314414685,0
1325,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.287403645,0
1326,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.006490156,0
1327,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.277300554,0
1328,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.519216839,0
1329,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.795118092,0
1330,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.460004514,0
1331,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.643232758,0
1332,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.220677813,0
1333,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.650173067,0
1334,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.56521694,0
1335,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.568284417,0
1336,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.649351035,0
1337,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.666468103,0
1338,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,-0.024642631,0
1339,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.639363808,0
1340,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.713107194,0
1341,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.756499319,0
1342,MR-A,5/13/2025,14167-20-5,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.086612031,1
1343,MR-A,5/13/2025,376367-93-0,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.012102299,1
1344,MR-A,5/13/2025,14916-87-1,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.093520137,1
1345,MR-A,5/13/2025,1469704-61-7,None,0.5,Ethanol,TS40,0.3787,20,21,CF,-0.032376747,1
1346,MR-A,5/13/2025,1607469-49-7,None,0.5,Ethanol,TS40,0.3787,20,21,CF,-0.04155037,1
1347,MR-A,5/13/2025,176763-62-5,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.103002665,1
1348,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.99588981,0
1349,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.993348046,0
1350,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.983839067,0
1351,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.276116507,0
1352,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.095677384,0
1353,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.189142395,0
1354,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.634885093,0
1355,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Acetonitrile,TS40,1.46,20,21,CF,-0.165164086,1
1356,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.996851346,0
1357,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.998993593,0
1358,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.963431051,0
1359,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.731578676,0
1360,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.02188116,0
1361,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.964153234,0
1362,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.696030611,0
1363,MR-B,5/14/2025,Jacobsen Catalyst,None,0.5,Ethanol,TS40,0.3787,20,21,CF,-0.137613434,1
1364,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.992799512,0
1365,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.994450113,0
1366,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.991827474,0
1367,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.991970086,0
1368,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.992004301,0
1369,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.989609066,0
1370,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.996965587,0
1371,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.996300442,0
1372,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.99536983,0
1373,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.99434429,0
1374,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.994468052,0
1375,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.990984941,0
1376,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.92826584,0
1377,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,-0.167446024,0
1378,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.927850553,0
1379,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.962927906,0
1380,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.903259816,0
1381,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.93705844,0
1382,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.380939655,0
1383,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.010530884,0
1384,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.199982711,0
1385,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.573790137,0
1386,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.387221706,0
1387,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.407507751,0
1388,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.196841337,0
1389,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,-0.012781154,0
1390,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.173252393,0
1391,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.214949982,0
1392,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.152933899,0
1393,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.109777065,0
1394,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.347626463,0
1395,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.369086548,0
1396,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.346371093,0
1397,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.326741689,0
1398,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.351756135,0
1399,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.347052164,0
1400,MR-C,5/14/2025,1569807-27-7,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.639619052,0
1401,MR-C,5/14/2025,443965-10-4,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.274787252,0
1402,MR-C,5/14/2025,75684-93-4,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.60087435,0
1403,MR-C,5/14/2025,791616-63-2,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.600885957,0
1404,MR-C,5/14/2025,756491-54-0,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.59293296,0
1405,MR-C,5/14/2025,111822-69-6,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.600136883,0
1406,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.99553785,0
1407,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.98871914,0
1408,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.995879927,0
1409,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.994296018,0
1410,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.995207805,0
1411,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.990846981,0
1412,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.9958002,0
1413,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.995981975,0
1414,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.995160849,0
1415,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.994380989,0
1416,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.995301341,0
1417,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.990507404,0
1418,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.640444254,0
1419,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,-0.061654087,0
1420,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.215245855,0
1421,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.55688326,0
1422,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.32415342,0
1423,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.243671903,0
1424,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.222969236,0
1425,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.054369736,0
1426,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,-0.029851428,0
1427,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.185846168,0
1428,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.005227974,0
1429,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,-0.024035363,0
1430,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.079891967,0
1431,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,0.067062552,0
1432,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.037554403,0
1433,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.088795184,0
1434,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.061001937,0
1435,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,GMT-NC,0.854564774,20,21,CF,-0.079269586,0
1436,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.758298805,0
1437,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.557595048,0
1438,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.692006611,0
1439,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.757797485,0
1440,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.779408349,0
1441,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,SS150101,1.482130186,20,21,CF,0.875375506,0
1442,MR-C,5/14/2025,1569807-27-7,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.303162829,0
1443,MR-C,5/14/2025,443965-10-4,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.179420668,0
1444,MR-C,5/14/2025,75684-93-4,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.161739084,0
1445,MR-C,5/14/2025,791616-63-2,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.290689375,0
1446,MR-C,5/14/2025,756491-54-0,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.222430538,0
1447,MR-C,5/14/2025,111822-69-6,None,0.5,Ethanol,SS336,0.320534523,20,21,CF,0.173381988,0
1448,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.988580399,0
1449,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.98467905,0
1450,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,DM150,0.177021216,20,21,CF,0.991094915,0
1451,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.99038402,0
1452,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.990063201,0
1453,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,DM300,0.51909254,20,21,CF,0.992942643,0
1454,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.929754667,0
1455,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.849986935,0
1456,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,GMT-oNF-2,0.153480228,20,21,CF,0.972407464,0
1457,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.271689134,0
1458,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.26570538,0
1459,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,PMPerformance,2.530907666,20,21,CF,0.680270447,0
1460,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.216015396,0
1461,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.270833251,0
1462,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,GMT-NC,1.819539983,20,21,CF,0.315074159,0
1463,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.138539269,0
1464,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.218786965,0
1465,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,SS150101,3.30137418,20,21,CF,0.089421718,0
1466,KJA,5/6/2025,DGY225,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.434840734,0
1467,KJA,5/6/2025,NAS19,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.45553941,0
1468,KJA,5/6/2025,FZS45,None,0.5,Acetonitrile,SS336,0.45587198,20,21,CF,0.413106346,0
1469,KJA,5/19/2025,DGY225,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.993189303,0
1470,KJA,5/19/2025,NAS19,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.987465461,0
1471,KJA,5/19/2025,FZS45,None,0.5,Ethanol,DM150,0.02,20,21,CF,0.9941881,0
1472,KJA,5/19/2025,DGY225,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.995684369,0
1473,KJA,5/19/2025,NAS19,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.98983583,0
1474,KJA,5/19/2025,FZS45,None,0.5,Ethanol,DM300,0.078074137,20,21,CF,0.997125986,0
1475,KJA,5/19/2025,DGY225,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.589122226,0
1476,KJA,5/19/2025,NAS19,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.210364956,0
1477,KJA,5/19/2025,FZS45,None,0.5,Ethanol,GMT-oNF-2,0.195522762,20,21,CF,0.67498658,0
1478,KJA,5/19/2025,DGY225,None,0.5,Ethanol,PMPerformance,0.538615965,20,21,CF,0.093469357,0
