,Unnamed: 0,id,solvent,permeance,pressure,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,source,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-oNF-2,membrane_PMPerformance,membrane_SM122,membrane_SS150101,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,test_standard,test_solute_disjoint,test_solute_disjoint_outer_val,is_augmented,id_original,loss_weight,rejection_mcmpnn_combi_v42a_fold2
1765,1432,1432,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.983544133,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.7580585757260665,0,0,0,0,1432,0.7348175980508712,1.0
1766,5127,5127,Methanol,5.6,30.0,220,-1.0,0.0,1,1,25.0,CO,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,Unknown,0.996,654.9820000000001,13.853599999999972,654.9820000000001,13.853599999999972,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,1,0,0,SM122,0,1,DE,2.301029995663981,0,0,0,0,5127,1.690117769068875,1.0
1767,1253,1253,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.989974598,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.9576055666493413,0,0,0,0,1253,0.7388100295233444,1.0
1768,1933,1933,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,OC1=C([N+]([O-])=O)C=CC=C1Br,OC1=C([N+]([O-])=O)C=CC=C1Br,Unknown,0.04,218.006,2.0629,218.006,2.0629,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0172766123314546,0,0,0,0,1933,0.2171627317873262,0.17929739
1769,4793,4793,2-propanol,0.11,30.0,220,-1.0,0.0,1,1,25.0,C(C)(C)O,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,Unknown,0.332,226.44799999999992,6.487600000000007,226.44799999999992,6.487600000000007,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,1,0,0,SM122,1,0,CF,0.1745738822321769,0,0,0,0,4793,0.7517915160072252,0.3511467
1770,5545,5545,Ethanol,0.7,20.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(CC(C(C)(C)C(C3=CC=CC=C3)(C)C)C4=CC=CC=C4)C5=CC=CC=C5,Unknown,0.944,578.8840000000002,12.315799999999982,578.8840000000002,12.315799999999982,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.2441251443275083,0,0,0,0,5545,0.621085412911753,0.9836529
1771,607,607,Acetonitrile,0.51909254,30.0,300,59.0,-37.5,0,0,21.0,C(C)#N,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,[H][Ru]12(Cl)(C=O)[N]3=C(N[P](C(C)(C)C)2C(C)(C)C)C=CC=C3N[P](C(C)(C)C)1C(C)(C)C,metal_catalyst,0.97921862,564.0770000000002,8.038400000000006,564.0770000000002,8.038400000000006,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6619146081707448,1,0,0,0,607,14.332966617183637,0.96843535
1772,2466,2466,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,COc1ncc(Br)cn1,COc1ncc(Br)cn1,Unknown,0.33,189.012,1.2477,189.012,1.2477,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1732774798310079,0,0,0,0,2466,0.3290568692016504,0.24764732
1773,1433,1433,Ethyl acetate,0.022133376,20.0,150,59.0,0.0,0,1,21.0,O(C(C)=O)CC,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,organocatalyst,0.982897756,752.9760000000002,15.60599999999996,752.9760000000002,15.60599999999996,0.5,cat,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.7422675855501166,0,0,0,0,1433,0.734416287122675,0.9850801
1774,5941,5941,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,NC1=CC(C)=CC=C1C,NC1=CC(C)=CC=C1C,Unknown,0.175180827,121.18299999999998,1.88564,121.18299999999998,1.88564,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0831150383522828,0,0,0,0,5941,0.2171627317873262,0.261077
1775,3531,3531,Acetone,8.25,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C)(C)C9=CC=CC=C9,Unknown,0.887,967.438,20.375300000000003,967.438,20.375300000000003,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,0.9430951486635274,0,0,0,0,3531,1.0767249761848603,0.91756296
1776,405,405,Petroleum ether,1.418404367,30.0,300,-1.0,0.0,1,1,21.0,CCCCC,CN(c1ccncc1)C,CN(c1ccncc1)C,organocatalyst,-0.229979466,122.17099999999998,1.1476,122.17099999999998,1.1476,0.5,cat,72.15,3.255,0.224,650.0,1.84,14.5,0.0,0.0,116.2,0,0,0,0,1,0,0,0,PMPerformance,0,1,DE,-0.0902508085143625,0,0,0,0,405,0.5412932669547185,-0.2549864
1777,3824,3824,n-Heptane,0.225,20.0,300,59.0,-37.5,0,0,22.0,CCCCCCC,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.086974815,139.104,1.83648,139.104,1.83648,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,0,0,0,DM300,1,0,CF,-0.0366188422067184,0,0,0,0,3824,0.2171627317873262,-0.0816375
1778,1718,1718,Methanol,0.082560213,20.0,150,59.0,0.0,0,1,21.0,CO,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,organocatalyst,0.992519653,620.7700000000004,10.911799999999989,620.7700000000004,10.911799999999989,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,2.071586376858617,1,0,0,0,1718,0.7403901575049409,0.9858124
1779,363,363,Toluene,0.716741199,20.0,300,-1.0,0.0,1,1,21.0,Cc1ccccc1,CCCC[N+](CCCC)(CCCC)CCCC,CCCC[N+](CCCC)(CCCC)CCCC,organocatalyst,0.536184211,242.4709999999999,5.003600000000005,242.4709999999999,5.003600000000005,0.5,cat,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,PMPerformance,0,1,DE,0.3327191281239394,0,0,0,0,363,0.9962288916316794,0.66086936
1780,893,893,Acetonitrile,0.153480228,20.0,300,87.0,-8.0,0,0,21.0,C(C)#N,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,organocatalyst,0.971102731,658.1640000000001,11.374659999999984,658.1640000000001,11.374659999999984,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,1.5243684809865852,0,0,0,0,893,0.7621033841488931,0.95037264
1781,6269,6269,2-propanol,0.066137566,20.0,300,59.0,-37.5,0,0,22.0,C(C)(C)O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,CCN(C1=CC2=C(C=C1C3=O)OCO2)C=C3C(O)=O,Unknown,0.747504877,261.23299999999995,1.4483,261.23299999999995,1.4483,0.5,nf10k,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.5960303916543642,0,0,0,0,6269,0.5144068686778364,0.7537227
1782,4495,4495,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,[O-][N+](=O)c1ccccc1Cl,[O-][N+](=O)c1ccccc1Cl,Unknown,0.35,157.55599999999998,2.2482000000000006,157.55599999999998,2.2482000000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.186419011431808,0,0,0,0,4495,0.2985987562075736,0.46381363
1783,4766,4766,Ethanol,0.7,30.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(CC(C(C)(C)C(C2=CC=CC=C2)(C)C)C3=CC=CC=C3)C4=CC=CC=C4,CC(C1=CC=CC=C1)CC(CC(C(C)(C)C(C2=CC=CC=C2)(C)C)C3=CC=CC=C3)C4=CC=CC=C4,Unknown,0.952,474.73200000000014,10.141899999999994,474.73200000000014,10.141899999999994,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.309803919971486,1,0,0,0,4766,0.6254286675474996,0.97876346
1784,771,771,Acetonitrile,2.530907666,30.0,300,-1.0,0.0,1,1,21.0,C(C)#N,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(NP(c2ccccc2)c3ccccc3)n1,ligand,0.301890847,437.50800000000015,6.947200000000007,437.50800000000015,6.947200000000007,0.5,cat,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,PMPerformance,1,0,CF,0.1554550118870541,0,0,0,0,771,0.6791753405682518,0.36480802
1785,2984,2984,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,Oc1ccccc1[N+]([O-])=O,Oc1ccccc1[N+]([O-])=O,Unknown,0.34,139.11,1.3004000000000002,139.11,1.3004000000000002,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.1797985405143598,0,0,0,0,2984,0.3352654893752665,0.39331725
1786,6004,6004,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,CC(C)(C)OC(=O)N1CCC(C1)C(=O)O,CC(C)(C)OC(=O)N1CCC(C1)C(=O)O,Unknown,0.57,215.249,1.328,215.249,1.328,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3655227298392683,0,0,0,0,6004,0.4780637533684356,0.72480744
1787,3040,3040,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,OC1=CC2=CC=C(O)C=C2C=C1,OC1=CC2=CC=C(O)C=C2C=C1,Unknown,0.74,160.17199999999997,2.2509999999999994,160.17199999999997,2.2509999999999994,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.5833594926617189,0,0,0,0,3040,0.5836102963199084,0.72638154
1788,3906,3906,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC=CC=C1C(O)=O,NC1=CC=CC=C1C(O)=O,Unknown,0.75,137.13799999999998,0.967,137.13799999999998,0.967,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.6003262785189618,0,0,0,0,3906,0.5157614879948998,0.7972252
1789,4547,4547,Toluene,0.26,20.0,300,59.0,-37.5,0,0,22.0,Cc1ccccc1,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,Unknown,0.66861928,324.4240000000001,3.1732000000000014,324.4240000000001,3.1732000000000014,0.5,nf10k,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.4783641757436826,0,0,0,0,4547,0.4715793393198511,0.72787344
1790,5588,5588,2-Methyltetrahydrofuran,0.43,20.0,300,59.0,-37.5,0,0,22.0,CC1CCCO1,NC1=CC=C(OC)C=C1,NC1=CC=C(OC)C=C1,Unknown,0.115764481,123.155,1.2774,123.155,1.2774,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.0529411688565852,0,0,0,0,5588,0.2171627317873262,0.21705052
1791,2338,2338,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,CC(=O)c1ccc(Br)cc1,CC(=O)c1ccc(Br)cc1,Unknown,0.49,199.047,2.651700000000001,199.047,2.651700000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.2915790998652873,0,0,0,0,2338,0.3746057123331377,0.46587634
1792,3722,3722,n-Heptane,7.156084656,20.0,300,87.0,-8.0,0,0,22.0,CCCCCCC,CC1=NC=CC=C1,CC1=NC=CC=C1,Unknown,0.013412968,93.12899999999998,1.39002,93.12899999999998,1.39002,0.5,nf10k,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0054246214211681,0,0,0,0,3722,0.260302828769987,-0.03880191
1793,3748,3748,Acetonitrile,8.79,10.0,500,59.0,-31.0,0,0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C)(C)C6=CC=CC=C6,Unknown,0.903,654.9820000000001,13.853599999999972,654.9820000000001,13.853599999999972,0.5,nf10k,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.0087739243075051,0,0,0,0,3748,1.0925737338839936,0.88067603
1794,2431,2431,Methanol,1.23,20.0,300,59.0,-37.5,0,0,22.0,CO,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.21,93.129,1.2687999999999997,93.129,1.2687999999999997,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1018235165023234,0,0,0,0,2431,0.2225918000820093,0.18267745
1795,3860,3860,Acetone,6.3,10.0,500,59.0,-31.0,0,0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,Unknown,0.901,863.286,18.201399999999985,863.286,18.201399999999985,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,DM500,1,0,CF,1.0,0,0,0,0,3860,1.090592639171602,0.9023187
1796,5276,5276,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C(=C1)[N+](=O)[O-])Cl,C1=CC=C(C(=C1)[N+](=O)[O-])Cl,Unknown,0.58,157.55599999999998,2.2482000000000006,157.55599999999998,2.2482000000000006,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3757179041643316,0,0,0,0,5276,0.4842723735420516,0.47333366
1797,1091,1091,Ethanol,1.482130186,20.0,300,-1.0,0.0,1,1,21.0,C(C)O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,organocatalyst,0.620062116,620.7470000000002,2.775400000000002,620.7470000000002,2.775400000000002,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,1,0,SS150101,1,0,CF,0.419145834915806,1,0,0,0,1091,1.441418091646916,0.61583656
1798,3264,3264,Acetone,2.065696649,20.0,300,87.0,-8.0,0,0,22.0,CC(=O)C,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],Unknown,0.4767442,204.088,1.7812000000000003,204.088,1.7812000000000003,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.2804567561052293,0,0,0,0,3264,0.4403960740342047,0.41418713
1799,2851,2851,Acetone,1.69,20.0,300,59.0,-37.5,0,0,22.0,CC(=O)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,Unknown,0.985124666,204.357,5.056800000000004,204.357,5.056800000000004,0.5,nf10k,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.7992771288497795,0,0,0,0,2851,0.6434122749427564,0.9671782
1800,4448,4448,2-Methyltetrahydrofuran,8.90717603,20.0,500,82.0,0.0,0,1,22.0,CC1CCCO1,OC1=CC=CC=C1C2=CC=CC=C2,OC1=CC=CC=C1C2=CC=CC=C2,Unknown,0.580861659,170.211,3.059200000000001,170.211,3.059200000000001,0.5,nf10k,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3766076837918681,0,0,0,0,4448,0.5075507683760843,0.49988514
1801,4280,4280,Ethanol,0.7,40.0,300,59.0,-37.5,0,0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(CC(C(C)(C)C(C4=CC=CC=C4)(C)C)C5=CC=CC=C5)C6=CC=CC=C6,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(CC(C(C)(C)C(C4=CC=CC=C4)(C)C)C5=CC=CC=C5)C6=CC=CC=C6,Unknown,0.959,683.0360000000002,14.489699999999967,683.0360000000002,14.489699999999967,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.3767507096020992,0,0,0,0,4280,0.6292290153537777,0.99377334
1802,4606,4606,Methanol,0.88,10.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.54,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3362990746103519,0,0,0,0,4606,0.4594378928475874,0.5353844
1803,4921,4921,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,O=C([C@H](C1=CC2=CC=C(OC)C=C2C=C1)C)O,Unknown,0.98,230.263,3.036500000000001,230.263,3.036500000000001,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,1.6777807052660805,0,0,0,0,4921,0.6406300587726125,0.96419626
1804,2831,2831,Dimethylformamide,0.9,20.0,300,59.0,-37.5,0,0,22.0,O=CN(C)C,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,CN1CCN(CC1)C2=C3C=CC=CC3=NC4=C(N2)C=C(C=C4)Cl,Unknown,0.99685565,326.831,2.0298999999999987,326.831,2.0298999999999987,0.5,nf10k,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,0,1,0,0,0,0,0,0,DM300,1,0,CF,2.3825435745345445,0,0,0,0,2831,0.6497811062727399,0.9826875
1805,643,643,1-Heptanol,0.153148645,30.0,300,-1.0,0.0,1,1,21.0,CCCCCCCO,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,CC(C)(C)P(C(C)(C)C)Nc1cccc(c2ncccc2)n1,ligand,0.854111406,315.401,5.549400000000005,315.401,5.549400000000005,0.5,cat,116.2,2.7,6.8,820.0,10.9,16.0,5.3,5.3,141.4,0,0,0,0,1,0,0,0,PMPerformance,0,1,DE,0.8330119261646747,0,0,0,0,643,1.4264585167199286,0.71507776
1806,5086,5086,Methanol,1.54,10.0,300,59.0,-37.5,0,0,22.0,CO,NC1=CC=C(F)C=C1,NC1=CC=C(F)C=C1,Unknown,0.33,111.119,1.4079,111.119,1.4079,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,DM300,1,0,CF,0.1732774798310079,1,0,0,0,5086,0.2877406196182072,0.19656113
1807,1774,1774,Methanol,0.252644701,30.0,500,82.0,0.0,0,1,21.0,CO,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,organocatalyst,0.56671977,438.5260000000001,8.405200000000002,438.5260000000001,8.405200000000002,0.5,cat,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,1,SS336,1,0,CF,0.3622299408365669,1,0,0,0,1774,0.4983587091354866,0.5252814
1808,2797,2797,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,C1=CC=C(C=C1)C(CO)O,C1=CC=C(C=C1)C(CO)O,Unknown,0.59,138.16599999999997,0.7122999999999999,138.16599999999997,0.7122999999999999,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,0.3861581781239308,0,0,0,0,2797,0.4904809937156676,0.59088737
1809,268,268,Ethanol,0.320534523,30.0,500,82.0,0.0,0,1,21.0,C(C)O,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,n1([Ru+2]23(n4c5c(n3ccc6)c6ccc5ccc4)7n8cccc9ccc%10cccn2c%10c89)cccc%11ccc%12cccn7c%12c1%11,metal_catalyst,0.986836457,641.7,2.5283000000000007,641.7,2.5283000000000007,0.5,cat,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,1,SS336,0,1,DE,1.848828094606679,0,0,0,0,268,6.879336428782064,0.889183
1810,3393,3393,Methanol,0.7475,20.0,150,59.0,0.0,0,1,22.0,CO,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3,O=C(N(OC(C1CCCCC1)=O)C2=O)C3=C2C=CC=C3,Unknown,0.98,273.28799999999995,2.3211000000000004,273.28799999999995,2.3211000000000004,0.5,nf10k,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,DM150,1,0,CF,1.6777807052660805,0,0,0,0,3393,0.7326171804866936,1.0
1811,2847,2847,Ethanol,0.227163745,20.0,300,87.0,-8.0,0,0,22.0,C(C)O,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.089254697,162.019,2.575600000000001,162.019,2.575600000000001,0.5,nf10k,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,1,0,0,0,0,GMT-oNF-2,1,0,CF,0.0401264653450677,0,0,0,0,2847,0.260302828769987,0.039381325
