,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,membrane,solvent,solute_smiles,secondary_solute_smiles,secondary_solute_ratio,pressure,temperature,permeance,process_configuration,solute_category,catalyst_smiles,hub,membrane_family,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent_smiles,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,membrane_SM122,membrane_DM500,membrane_PMPerformance,membrane_DM300,membrane_SS150101,membrane_SS336,membrane_GMT-oNF-2,membrane_DM150,process_configuration_CF,process_configuration_DE,rejection_mcmpnn_combi_v42d_fold1,rejection_mcmpnn_combi_v42d_fold2,rejection_mcmpnn_combi_v42d_fold4,rejection_mcmpnn_combi_v42d_fold3,rejection_mcmpnn_combi_v42d_fold0,mcmpnn_rejection_mean_predicted,mcmpnn_rejection_ci_lower,mcmpnn_rejection_ci_upper
37,37,37,37,37,37,37,SS336,Toluene,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NCC(C=C4)=CC=C4C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)(C9=CC=C(CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O)C=C9)C%13=CC=C(CNC(NC(C=C%14)=CC%15=C%14OCCOCCOC(C=CC=C%16)=C%16OCCOCCO%15)=O)C=C%13,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NCC(C=C4)=CC=C4C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)(C9=CC=C(CNC(NC(C=C%10)=CC%11=C%10OCCOCCOC(C=CC=C%12)=C%12OCCOCCO%11)=O)C=C9)C%13=CC=C(CNC(NC(C=C%14)=CC%15=C%14OCCOCCOC(C=CC=C%16)=C%16OCCOCCO%15)=O)C=C%13,0.5,30,25,0.798,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H6,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2042.2630000000008,16.404899999999973,2042.2630000000008,16.404899999999973,0,0,0,0,0,1,0,0,1,0,1.0,0.6694217,0.591061,0.5416796,0.94555926,0.749544312,0.4891689383739229,1.0099196856260773
38,38,38,38,38,38,38,SS336,Toluene,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NC(C=C4)=CC=C4C5=C(C6=CC=C(NC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)C(C%10=CC=C(NC(NC(C=C%11)=CC%12=C%11OCCOCCOC(C=CC=C%13)=C%13OCCOCCO%12)=O)C=C%10)=C(C%14=CC=C(NC(NC(C=C%15)=CC%16=C%15OCCOCCOC(C=CC=C%17)=C%17OCCOCCO%16)=O)C=C%14)C(C%18=CC=C(NC(NC%19=CC%20=C(OCCOCCOC%21=C(OCCOCCO%20)C=CC=C%21)C=C%19)=O)C=C%18)=C5C%22=CC=C(NC(NC%23=CC%24=C(OCCOCCOC%25=C(OCCOCCO%24)C=CC=C%25)C=C%23)=O)C=C%22,O=C(NC1=CC2=C(OCCOCCOC3=C(OCCOCCO2)C=CC=C3)C=C1)NC(C=C4)=CC=C4C5=C(C6=CC=C(NC(NC(C=C7)=CC8=C7OCCOCCOC(C=CC=C9)=C9OCCOCCO8)=O)C=C6)C(C%10=CC=C(NC(NC(C=C%11)=CC%12=C%11OCCOCCOC(C=CC=C%13)=C%13OCCOCCO%12)=O)C=C%10)=C(C%14=CC=C(NC(NC(C=C%15)=CC%16=C%15OCCOCCOC(C=CC=C%17)=C%17OCCOCCO%16)=O)C=C%14)C(C%18=CC=C(NC(NC%19=CC%20=C(OCCOCCOC%21=C(OCCOCCO%20)C=CC=C%21)C=C%19)=O)C=C%18)=C5C%22=CC=C(NC(NC%23=CC%24=C(OCCOCCOC%25=C(OCCOCCO%24)C=CC=C%25)C=C%23)=O)C=C%22,0.5,30,25,0.798,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H7,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3033.2819999999924,29.12580000000009,3033.2819999999924,29.12580000000009,0,0,0,0,0,1,0,0,1,0,1.0,0.70625126,0.6118279,0.54763734,0.98776686,0.770696672,0.5081445909747757,1.0332487530252243
39,39,39,39,39,39,39,SS336,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O)O2)[C@@H](COC(NC7=CC8=C(OCCOCCOC9=C(OCCOCCO8)C=CC=C9)C=C7)=O)O[C@@H]1O[C@H]%10[C@H](O)[C@@H](O)[C@@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H](O[C@@H]%13[C@@H](O)[C@H](O)[C@H](O[C@@H]%14[C@@H](O)[C@H](O)[C@H]3O[C@H]%14COC(NC%15=CC%16=C(OCCOCCOC%17=C(OCCOCCO%16)C=CC=C%17)C=C%15)=O)O[C@H]%13COC(NC%18=CC%19=C(OCCOCCOC%20=C(OCCOCCO%19)C=CC=C%20)C=C%18)=O)O[C@H]%12COC(NC(C=C%21)=CC%22=C%21OCCOCCOC(C=CC=C%23)=C%23OCCOCCO%22)=O)O[C@H]%11COC(NC(C=C%24)=CC%25=C%24OCCOCCOC(C=CC=C%26)=C%26OCCOCCO%25)=O)O[C@@H]%10COC(NC(C=C%27)=CC%28=C%27OCCOCCOC(C=CC=C%29)=C%29OCCOCCO%28)=O,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](COC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O)O2)[C@@H](COC(NC7=CC8=C(OCCOCCOC9=C(OCCOCCO8)C=CC=C9)C=C7)=O)O[C@@H]1O[C@H]%10[C@H](O)[C@@H](O)[C@@H](O[C@@H]%11[C@@H](O)[C@H](O)[C@H](O[C@@H]%12[C@@H](O)[C@H](O)[C@H](O[C@@H]%13[C@@H](O)[C@H](O)[C@H](O[C@@H]%14[C@@H](O)[C@H](O)[C@H]3O[C@H]%14COC(NC%15=CC%16=C(OCCOCCOC%17=C(OCCOCCO%16)C=CC=C%17)C=C%15)=O)O[C@H]%13COC(NC%18=CC%19=C(OCCOCCOC%20=C(OCCOCCO%19)C=CC=C%20)C=C%18)=O)O[C@H]%12COC(NC(C=C%21)=CC%22=C%21OCCOCCOC(C=CC=C%23)=C%23OCCOCCO%22)=O)O[C@H]%11COC(NC(C=C%24)=CC%25=C%24OCCOCCOC(C=CC=C%26)=C%26OCCOCCO%25)=O)O[C@@H]%10COC(NC(C=C%27)=CC%28=C%27OCCOCCOC(C=CC=C%29)=C%29OCCOCCO%28)=O,0.5,30,25,0.798,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H8,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3944.891999999986,9.399599999999952,3944.891999999986,9.399599999999952,0,0,0,0,0,1,0,0,1,0,1.0,0.60826236,0.70158845,0.38435656,0.94685614,0.728212702,0.4147034409699493,1.0417219630300507
40,40,40,40,40,40,40,SS336,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCCNC(C6=O)=C(N[C@@H](C7=C8C=C(C=CC8=NC=C7)OC)[C@@H]9C[C@@H]%10CC[N@]9C[C@@H]%10CC)C6=O)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCCNC(C6=O)=C(N[C@@H](C7=C8C=C(C=CC8=NC=C7)OC)[C@@H]9C[C@@H]%10CC[N@]9C[C@@H]%10CC)C6=O)CC[N@]2C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H1,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,867.0639999999995,6.063400000000006,867.0639999999995,6.063400000000006,0,0,0,0,0,1,0,0,1,0,0.8977447,0.52721536,0.54489434,0.58778745,0.86103606,0.683735582,0.459704781737976,0.9077663822620239
41,41,41,41,41,41,41,SS336,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC=C(CNC(C8=O)=C(N[C@@H](C9=C%10C=C(C=CC%10=NC=C9)OC)[C@@H]%11C[C@@H]%12CC[N@]%11C[C@@H]%12CC)C8=O)C=C7)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC=C(CNC(C8=O)=C(N[C@@H](C9=C%10C=C(C=CC%10=NC=C9)OC)[C@@H]%11C[C@@H]%12CC[N@]%11C[C@@H]%12CC)C8=O)C=C7)CC[N@]2C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H2,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1019.2599999999992,9.4306,1019.2599999999992,9.4306,0,0,0,0,0,1,0,0,1,0,0.9405691,0.573835,0.5546031,0.5829004,0.87646914,0.7056753480000001,0.47369344568053073,0.9376572503194694
42,42,42,42,42,42,42,SS336,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC4=CC(CNC5=C(C(C5=O)=O)N[C@H]([C@H]6[N@@](CC7)C[C@H](CC)[C@@H]7C6)C8=C(C=C(OC)C=C9)C9=NC=C8)=CC(CNC(C%10=O)=C(N[C@@H](C%11=C%12C=C(C=CC%12=NC=C%11)OC)[C@@H]%13C[C@@H]%14CC[N@]%13C[C@@H]%14CC)C%10=O)=C4)C3=O)[C@H]%15[N@@](CC%16)C[C@H](CC)[C@@H]%16C%15)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC4=CC(CNC5=C(C(C5=O)=O)N[C@H]([C@H]6[N@@](CC7)C[C@H](CC)[C@@H]7C6)C8=C(C=C(OC)C=C9)C9=NC=C8)=CC(CNC(C%10=O)=C(N[C@@H](C%11=C%12C=C(C=CC%12=NC=C%11)OC)[C@@H]%13C[C@@H]%14CC[N@]%13C[C@@H]%14CC)C%10=O)=C4)C3=O)[C@H]%15[N@@](CC%16)C[C@H](CC)[C@@H]%16C%15)C=CN=C2C=C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H3,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1375.686,10.802099999999992,1375.686,10.802099999999992,0,0,0,0,0,1,0,0,1,0,0.9892304,0.5760093,0.5609028,0.53663474,0.90565306,0.7136860599999999,0.445632688735893,0.9817394312641068
43,43,43,43,43,43,43,SS336,Toluene,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC(C8=CC=C(CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)C=C8)=CC(C%14=CC=C(CNC%15=C(C(C%15=O)=O)N[C@H]([C@H]%16[N@@](CC%17)C[C@H](CC)[C@@H]%17C%16)C%18=C(C=C(OC)C=C%19)C%19=NC=C%18)C=C%14)=C7)CC[N@]2C1,CC[C@@H]1[C@H](C[C@H]2[C@H](C3=C4C=C(C=CC4=NC=C3)OC)NC5=C(C(C5=O)=O)NCC(C=C6)=CC=C6C7=CC(C8=CC=C(CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)C=C8)=CC(C%14=CC=C(CNC%15=C(C(C%15=O)=O)N[C@H]([C@H]%16[N@@](CC%17)C[C@H](CC)[C@@H]%17C%16)C%18=C(C=C(OC)C=C%19)C%19=NC=C%18)C=C%14)=C7)CC[N@]2C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H4,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1603.9799999999998,15.803099999999969,1603.9799999999998,15.803099999999969,0,0,0,0,0,1,0,0,1,0,1.0,0.60674924,0.5462024,0.53706485,0.92333066,0.7226694300000001,0.4476721517694609,0.9976667082305393
44,44,44,44,44,44,44,SS336,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(CNC4=C(C(C4=O)=O)N[C@H]([C@H]5[N@@](CC6)C[C@H](CC)[C@@H]6C5)C7=C(C=C(OC)C=C8)C8=NC=C7)(CNC(C9=O)=C(N[C@@H](C%10=C%11C=C(C=CC%11=NC=C%10)OC)[C@@H]%12C[C@@H]%13CC[N@]%12C[C@@H]%13CC)C9=O)CNC(C%14=O)=C(N[C@@H](C%15=C%16C=C(C=CC%16=NC=C%15)OC)[C@@H]%17C[C@@H]%18CC[N@]%17C[C@@H]%18CC)C%14=O)C3=O)[C@H]%19[N@@](CC%20)C[C@H](CC)[C@@H]%20C%19)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(CNC4=C(C(C4=O)=O)N[C@H]([C@H]5[N@@](CC6)C[C@H](CC)[C@@H]6C5)C7=C(C=C(OC)C=C8)C8=NC=C7)(CNC(C9=O)=C(N[C@@H](C%10=C%11C=C(C=CC%11=NC=C%10)OC)[C@@H]%12C[C@@H]%13CC[N@]%12C[C@@H]%13CC)C9=O)CNC(C%14=O)=C(N[C@@H](C%15=C%16C=C(C=CC%16=NC=C%15)OC)[C@@H]%17C[C@@H]%18CC[N@]%17C[C@@H]%18CC)C%14=O)C3=O)[C@H]%19[N@@](CC%20)C[C@H](CC)[C@@H]%20C%19)C=CN=C2C=C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H5,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1746.139,12.126799999999983,1746.139,12.126799999999983,0,0,0,0,0,1,0,0,1,0,1.0,0.58360493,0.5755544,0.49336082,0.9433396,0.71917195,0.4285651312605291,1.009778768739471
45,45,45,45,45,45,45,SS336,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C(C5=CC=C(CNC6=C(C(C6=O)=O)N[C@H]([C@H]7[N@@](CC8)C[C@H](CC)[C@@H]8C7)C9=C(C=C(OC)C=C%10)C%10=NC=C9)C=C5)(C%11=CC=C(CNC%12=C(C(C%12=O)=O)N[C@H]([C@H]%13[N@@](CC%14)C[C@H](CC)[C@@H]%14C%13)C%15=C(C=C(OC)C=C%16)C%16=NC=C%15)C=C%11)C%17=CC=C(CNC(C%18=O)=C(N[C@@H](C%19=C%20C=C(C=CC%20=NC=C%19)OC)[C@@H]%21C[C@@H]%22CC[N@]%21C[C@@H]%22CC)C%18=O)C=C%17)C3=O)[C@H]%23[N@@](CC%24)C[C@H](CC)[C@@H]%24C%23)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C(C5=CC=C(CNC6=C(C(C6=O)=O)N[C@H]([C@H]7[N@@](CC8)C[C@H](CC)[C@@H]8C7)C9=C(C=C(OC)C=C%10)C%10=NC=C9)C=C5)(C%11=CC=C(CNC%12=C(C(C%12=O)=O)N[C@H]([C@H]%13[N@@](CC%14)C[C@H](CC)[C@@H]%14C%13)C%15=C(C=C(OC)C=C%16)C%16=NC=C%15)C=C%11)C%17=CC=C(CNC(C%18=O)=C(N[C@@H](C%19=C%20C=C(C=CC%20=NC=C%19)OC)[C@@H]%21C[C@@H]%22CC[N@]%21C[C@@H]%22CC)C%18=O)C=C%17)C3=O)[C@H]%23[N@@](CC%24)C[C@H](CC)[C@@H]%24C%23)C=CN=C2C=C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H6,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,2050.5309999999995,18.223299999999988,2050.5309999999995,18.223299999999988,0,0,0,0,0,1,0,0,1,0,1.0,0.6150053,0.5723487,0.48047188,0.95817506,0.725200188,0.43058896751095393,1.019811408489046
46,46,46,46,46,46,46,SS336,Toluene,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C5=C(C6=CC=C(CNC7=C(C(C7=O)=O)N[C@H]([C@H]8[N@@](CC9)C[C@H](CC)[C@@H]9C8)C%10=C(C=C(OC)C=C%11)C%11=NC=C%10)C=C6)C(C%12=CC=C(CNC%13=C(C(C%13=O)=O)N[C@H]([C@H]%14[N@@](CC%15)C[C@H](CC)[C@@H]%15C%14)C%16=C(C=C(OC)C=C%17)C%17=NC=C%16)C=C%12)=C(C%18=CC=C(CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)C=C%18)C(C%24=CC=C(CNC%25=C(C(C%25=O)=O)N[C@H]([C@H]%26[N@@](CC%27)C[C@H](CC)[C@@H]%27C%26)C%28=C(C=C(OC)C=C%29)C%29=NC=C%28)C=C%24)=C5C%30=CC=C(CNC%31=C(C(C%31=O)=O)N[C@H]([C@H]%32[N@@](CC%33)C[C@H](CC)[C@@H]%33C%32)C%34=C(C=C(OC)C=C%35)C%35=NC=C%34)C=C%30)C3=O)[C@H]%36[N@@](CC%37)C[C@H](CC)[C@@H]%37C%36)C=CN=C2C=C1,COC1=CC2=C([C@H](NC(C3=O)=C(NCC(C=C4)=CC=C4C5=C(C6=CC=C(CNC7=C(C(C7=O)=O)N[C@H]([C@H]8[N@@](CC9)C[C@H](CC)[C@@H]9C8)C%10=C(C=C(OC)C=C%11)C%11=NC=C%10)C=C6)C(C%12=CC=C(CNC%13=C(C(C%13=O)=O)N[C@H]([C@H]%14[N@@](CC%15)C[C@H](CC)[C@@H]%15C%14)C%16=C(C=C(OC)C=C%17)C%17=NC=C%16)C=C%12)=C(C%18=CC=C(CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)C=C%18)C(C%24=CC=C(CNC%25=C(C(C%25=O)=O)N[C@H]([C@H]%26[N@@](CC%27)C[C@H](CC)[C@@H]%27C%26)C%28=C(C=C(OC)C=C%29)C%29=NC=C%28)C=C%24)=C5C%30=CC=C(CNC%31=C(C(C%31=O)=O)N[C@H]([C@H]%32[N@@](CC%33)C[C@H](CC)[C@@H]%33C%32)C%34=C(C=C(OC)C=C%35)C%35=NC=C%34)C=C%30)C3=O)[C@H]%36[N@@](CC%37)C[C@H](CC)[C@@H]%37C%36)C=CN=C2C=C1,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H7,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3129.845999999992,29.91960000000009,3129.845999999992,29.91960000000009,0,0,0,0,0,1,0,0,1,0,1.0,0.63235694,0.6222821,0.44587517,0.99433386,0.7389696139999999,0.4321539929276417,1.0457852350723582
47,47,47,47,47,47,47,SS336,Toluene,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](O3)[C@@H](CNC(C4=O)=C(N[C@@H](C5=C6C=C(C=CC6=NC=C5)OC)[C@@H]7C[C@@H]8CC[N@]7C[C@@H]8CC)C4=O)O2)[C@@H](CNC9=C(C(C9=O)=O)N[C@H]([C@H]%10[N@@](CC%11)C[C@H](CC)[C@@H]%11C%10)C%12=C(C=C(OC)C=C%13)C%13=NC=C%12)O[C@@H]1O[C@H]%14[C@H](O)[C@@H](O)[C@@H](O[C@@H]%15[C@@H](O)[C@H](O)[C@H](O[C@@H]%16[C@@H](O)[C@H](O)[C@H](O[C@@H]%17[C@@H](O)[C@H](O)[C@H](O[C@@H]%18[C@@H](O)[C@H](O)[C@H]3O[C@H]%18CNC%19=C(C(C%19=O)=O)N[C@H]([C@H]%20[N@@](CC%21)C[C@H](CC)[C@@H]%21C%20)C%22=C(C=C(OC)C=C%23)C%23=NC=C%22)O[C@H]%17CNC%24=C(C(C%24=O)=O)N[C@H]([C@H]%25[N@@](CC%26)C[C@H](CC)[C@@H]%26C%25)C%27=C(C=C(OC)C=C%28)C%28=NC=C%27)O[C@H]%16CNC(C%29=O)=C(N[C@@H](C%30=C%31C=C(C=CC%31=NC=C%30)OC)[C@@H]%32C[C@@H]%33CC[N@]%32C[C@@H]%33CC)C%29=O)O[C@H]%15CNC(C%34=O)=C(N[C@@H](C%35=C%36C=C(C=CC%36=NC=C%35)OC)[C@@H]%37C[C@@H]%38CC[N@]%37C[C@@H]%38CC)C%34=O)O[C@@H]%14CNC%39=C(C(C%39=O)=O)N[C@H]([C@H]%40[N@@](CC%41)C[C@H](CC)[C@@H]%41C%40)C%42=C(C=C(OC)C=C%43)C%43=NC=C%42,0.5,30,25,0.798,CF,organocatalyst,COC1=CC2=C([C@H](NC(C3=O)=C(OC)C3=O)[C@H]4[N@@](CC5)C[C@H](CC)[C@@H]5C4)C=CN=C2C=C1,H8,SS,500,82.0,0.0,0,1,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,3952.472999999986,9.592799999999984,3952.472999999986,9.592799999999984,0,0,0,0,0,1,0,0,1,0,1.0,0.5537765,0.69796234,0.32449052,0.9786034,0.710966552,0.35464394223095747,1.0672891617690425
48,48,48,48,48,48,48,DM300,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)OCCOC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)OCCOC(NC4=CC5=C(OCCOCCOC6=C(OCCOCCO5)C=CC=C6)C=C4)=O,0.5,30,25,0.127,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H1,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,864.8979999999999,6.008200000000006,864.8979999999999,6.008200000000006,0,0,0,1,0,0,0,0,1,0,0.8840593,0.66809195,0.6468621,0.702587,0.7610907,0.73253821,0.6144745108155852,0.8506019091844147
49,49,49,49,49,49,49,DM300,Toluene,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC=C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)C=C4,O=C(NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2)NCC4=CC=C(C5=CC=C(CNC(NC(C=C6)=CC7=C6OCCOCCOC(C=CC=C8)=C8OCCOCCO7)=O)C=C5)C=C4,0.5,30,25,0.127,CF,organocatalyst,NC(C=C1)=CC2=C1OCCOCCOC(C=CC=C3)=C3OCCOCCO2,H2,DM,300,59.0,-37.5,0,0,Cc1ccccc1,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,1015.1259999999996,8.521400000000005,1015.1259999999996,8.521400000000005,0,0,0,1,0,0,0,0,1,0,0.9779973,0.701761,0.6869965,0.75319916,0.8190174,0.787794272,0.6409956450524649,0.9345928989475351
