id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,secondary_solute_ratio,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM300,membrane_GMT-oNF-2,membrane_NFX,membrane_PMPerformance,membrane_SS336,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
2291,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22.0,C(C)O,C=Cc1ccc(C(C)(C)C)cc1,C=Cc1ccc(C(C)(C)C)cc1,Unknown,0.249635299,160.26,3.627100000000002,160.26,3.627100000000002,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,SS336,1,0,CF,0.1241492118824497,nf10k
2292,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.424014561,162.019,2.5756000000000006,162.019,2.5756000000000006,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.23883514670864397,nf10k
2293,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,C1CSC(=NC#N)N1CC2=CN=C(C=C2)Cl,Unknown,0.89,252.73000000000002,2.1208799999999997,252.73000000000002,2.1208799999999997,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.9546770212133426,nf10k
2294,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22.0,CC1=CC=CC=C1,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,-0.055957648,118.13899999999998,1.14048,118.13899999999998,1.14048,0.5,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,SS336,1,0,CF,-0.02405758559654761,nf10k
2295,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22.0,CCCCCCC,C#Cc1ccccc1,C#Cc1ccccc1,Unknown,0.009908644,102.13599999999998,1.6679000000000002,102.13599999999998,1.6679000000000002,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.003886311631728575,nf10k
2296,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,O=CC1=CC=C(O)C=C1,O=CC1=CC=C(O)C=C1,Unknown,0.47,122.12299999999996,1.2047,122.12299999999996,1.2047,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.2749054789185309,nf10k
2297,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,C1=CC(=CC=C1C2=CC(=CC(=C2)C3=CC=C(C=C3)C(=O)O)C4=CC=C(C=C4)C(=O)O)C(=O)O,Unknown,1.0,438.4350000000001,5.782200000000005,438.4350000000001,5.782200000000005,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,3.0,nf10k
2298,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,O=C1C2=C(C3=C1C=C(Br)C=C3)C=CC(Br)=C2,Unknown,-0.070299407,337.998,4.423000000000002,337.998,4.423000000000002,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.029910864516011,nf10k
2299,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22.0,CC1CCCO1,CCC(C1=CC=CC=C1)C(=O)O,CCC(C1=CC=CC=C1)C(=O)O,Unknown,0.371398754,164.20399999999995,2.2647999999999997,164.20399999999995,2.2647999999999997,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.20093442116616309,nf10k
2300,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.437291678,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.24894555366304746,nf10k
2301,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22.0,O(C(C)=O)CC,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,Unknown,0.90904287,351.4530000000001,5.434200000000002,351.4530000000001,5.434200000000002,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,1,0,0,0,GMT-oNF-2,1,0,CF,1.0364145916069063,nf10k
2302,300,87.0,-8.0,0,0,Methanol,0.101115447,10.0,22.0,CO,BrC1=CC=C(Br)O1,BrC1=CC=C(Br)O1,Unknown,-0.066238712,225.86699999999996,2.8046000000000006,225.86699999999996,2.8046000000000006,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.028261570042358592,nf10k
2303,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.478455034,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.2818763317328562,nf10k
2304,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,CN1CCCN(C1=O)C,CN1CCCN(C1=O)C,Unknown,0.123665934,128.17499999999998,0.3736999999999999,128.17499999999998,0.3736999999999999,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,0.05683500709580209,nf10k
2305,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1=CC(=CC2=C1C=CN2)Cl,C1=CC(=CC2=C1C=CN2)Cl,Unknown,0.39,151.59599999999998,2.8213,151.59599999999998,2.8213,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.21395878975744578,nf10k
2306,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,ClC1=NN=C(Cl)C=C1,ClC1=NN=C(Cl)C=C1,Unknown,0.15,148.98000000000002,1.7833999999999999,148.98000000000002,1.7833999999999999,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.07007043991541213,nf10k
2307,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22.0,CC(C)(C)OC,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,C1=CC=C2C3C4=CC=CC=C4C(C2=C1)C5=CC=CC=C35,Unknown,0.297003378,254.33199999999997,4.6738000000000035,254.33199999999997,4.6738000000000035,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.15242942473612575,nf10k
2308,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22.0,C(C)(C)O,C12=CC=CC=C1NC=N2,C12=CC=CC=C1NC=N2,Unknown,0.39982338,118.139,1.5628999999999997,118.139,1.5628999999999997,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.22099791764339138,nf10k
2309,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,C1(C2=CC=NC=C2)=CC=NC=C1,C1(C2=CC=NC=C2)=CC=NC=C1,Unknown,0.78,156.188,2.1435999999999993,156.188,2.1435999999999993,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.6556077263148894,nf10k
2310,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,IC1=CC=C(I)C=C1,IC1=CC=C(I)C=C1,Unknown,0.6,329.906,2.8958000000000013,329.906,2.8958000000000013,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.39685562737981767,nf10k
2311,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22.0,CC(C)(C)OC,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,Unknown,0.131886295,197.024,2.736760000000001,197.024,2.736760000000001,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,1,SS336,1,0,CF,0.060923401659885086,nf10k
2312,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,O=C(C(C)=C1)C(C=CC=C2)=C2C1=O,Unknown,0.351085148,172.18299999999996,2.0119,172.18299999999996,2.0119,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.18714353832459726,nf10k
2313,300,87.0,-8.0,0,0,Tetrahydrofuran,3.98,20.0,25.0,C1CCOC1,O=C(CC1=CC=CC=C1)C2=CC=CC=C2,O=C(CC1=CC=CC=C1)C2=CC=CC=C2,Unknown,0.53,196.249,3.112000000000002,196.249,3.112000000000002,0.5,72.107,0.46,0.55,889.0,7.58,16.8,5.7,8.0,81.7,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.3269790928711038,nf10k
2314,300,59.0,-37.5,0,0,Ethyl acetate,0.27,20.0,22.0,O(C(C)=O)CC,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,FC(F)(F)C(C1=CC=C(C=C1)C(O)=O)(C2=CC=C(C=C2)C(O)=O)C(F)(F)F,Unknown,0.797339092,392.25100000000003,4.4937000000000005,392.25100000000003,4.4937000000000005,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,1,0,0,0,0,DM300,1,0,CF,0.6910923243094208,nf10k
2315,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,COc1ncc(Br)cn1,COc1ncc(Br)cn1,Unknown,-0.04485967,189.012,1.2477,189.012,1.2477,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.019473416239542546,nf10k
2316,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,C1COC2=C(C=CC=C2O1)N,C1COC2=C(C=CC=C2O1)N,Unknown,0.298405337,151.16499999999996,1.0399999999999998,151.16499999999996,1.0399999999999998,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.15329515348856074,nf10k
2317,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1,Unknown,0.503557371,253.29799999999994,1.6539,253.29799999999994,1.6539,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.3032570000347693,nf10k
2318,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22.0,CC1CCCO1,CC(C1=CC=C(C=C1)Br)O,CC(C1=CC=C(C=C1)Br)O,Unknown,0.280865121,201.063,2.502400000000001,201.063,2.502400000000001,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.14258615395842753,nf10k
2319,300,59.0,-37.5,0,0,2-propanol,0.066137566,20.0,22.0,C(C)(C)O,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,O=C(C1=C(F)C(F)=C(F)C(F)=C1F)C2=C(F)C(F)=C(F)C(F)=C2F,Unknown,0.81014939,362.122,4.3086,362.122,4.3086,0.5,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,1,0,0,0,0,DM300,1,0,CF,0.7193064476131764,nf10k
2320,300,59.0,-37.5,0,0,2-Methyltetrahydrofuran,0.43,20.0,22.0,CC1CCCO1,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,0.627888846,218.202,3.195800000000002,218.202,3.195800000000002,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,1,0,0,0,0,DM300,1,0,CF,0.4281617677154186,nf10k
2321,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,C1=CC=C(C=C1)N,C1=CC=C(C=C1)N,Unknown,0.035115499,93.12899999999999,1.2687999999999997,93.12899999999999,1.2687999999999997,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.015074802753563236,nf10k
2322,500,82.0,0.0,0,1,n-Heptane,1.428571429,20.0,22.0,CCCCCCC,C1(NC2=CC=CC=C2)=CC=CC=C1,C1(NC2=CC=CC=C2)=CC=CC=C1,Unknown,-0.045441519,169.227,3.430200000000001,169.227,3.430200000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,SS336,1,0,CF,-0.019714962550220382,nf10k
2323,500,82.0,0.0,0,1,Ethyl acetate,2.439741329,20.0,22.0,O(C(C)=O)CC,COC1=CC=CC=C1C,COC1=CC=CC=C1C,Unknown,-0.005483704,122.16699999999997,2.0036199999999997,122.16699999999997,2.0036199999999997,0.5,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,SS336,1,0,CF,-0.0028067476099978036,nf10k
2324,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,1.0,108.13999999999997,1.7006199999999998,108.13999999999997,1.7006199999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,3.0,nf10k
2325,300,87.0,-8.0,0,0,Acetone,2.065696649,20.0,22.0,CC(=O)C,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.461805771,310.393,4.448400000000004,310.393,4.448400000000004,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.2682547647050577,nf10k
2326,500,82.0,0.0,0,1,n-Heptane,1.428571429,20.0,22.0,CCCCCCC,CN(C=O)C1=CC=CC=C1,CN(C=O)C1=CC=CC=C1,Unknown,-0.051483651,135.16599999999997,1.2792,135.16599999999997,1.2792,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,SS336,1,0,CF,-0.02221535834558592,nf10k
2327,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22.0,CCCCCCC,CC1=NC(C)=CC=C1,CC1=NC(C)=CC=C1,Unknown,-0.011171117,107.15599999999996,1.69844,107.15599999999996,1.69844,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.005253940257405154,nf10k
2328,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,8.90717603,20.0,22.0,CC1CCCO1,NC1=CC=C(Cl)C(Cl)=C1,NC1=CC=C(Cl)C(Cl)=C1,Unknown,0.25372011,162.019,2.5756000000000006,162.019,2.5756000000000006,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,SS336,1,0,CF,0.12651670485683184,nf10k
2329,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,Unknown,0.58878315,416.5180000000003,2.3831999999999995,416.5180000000003,2.3831999999999995,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,SS336,1,0,CF,0.3848742597366857,nf10k
2330,500,82.0,0.0,0,1,Ethanol,0.244542261,20.0,22.0,C(C)O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,COC(NC1=NC2=C(C=C(SC3=CC=CC=C3)C=C2)N1)=O,Unknown,0.724385999,299.355,3.892400000000001,299.355,3.892400000000001,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,SS336,1,0,CF,0.5581258415688889,nf10k
2331,300,59.0,-37.5,0,0,Ethanol,0.85,20.0,22.0,C(C)O,CC1=CC(O)=CC=C1,CC1=CC(O)=CC=C1,Unknown,0.382098638,108.13999999999997,1.7006199999999998,108.13999999999997,1.7006199999999998,0.5,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,1,0,0,0,0,DM300,1,0,CF,0.20837856156565504,nf10k
2332,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,CCOC1=CC=C(C=C1)NC(C)=O,CCOC1=CC=C(C=C1)NC(C)=O,Unknown,0.79,179.21899999999997,2.0436999999999994,179.21899999999997,2.0436999999999994,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.6757175447023074,nf10k
2333,500,82.0,0.0,0,1,n-Heptane,1.428571429,20.0,22.0,CCCCCCC,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,Unknown,-0.111069974,154.21199999999996,3.353600000000001,154.21199999999996,3.353600000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,1,SS336,1,0,CF,-0.046132114913281126,nf10k
2334,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,8.90717603,20.0,22.0,CC1CCCO1,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,0.290310401,139.104,1.83648,139.104,1.83648,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,1,SS336,1,0,CF,0.14832004044607694,nf10k
2335,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,OCC1=C(N=C(N1CC2=CC=C(C3=C(C4=NN=NN4)C=CC=C3)C=C2)CCCC)Cl,OCC1=C(N=C(N1CC2=CC=C(C3=C(C4=NN=NN4)C=CC=C3)C=C2)CCCC)Cl,Unknown,1.0,422.9200000000002,4.2668000000000035,422.9200000000002,4.2668000000000035,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,3.0,nf10k
2336,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,CN1C(CCC1)C2=CN=CC=C2,CN1C(CCC1)C2=CN=CC=C2,Unknown,0.98,162.23600000000002,1.8483,162.23600000000002,1.8483,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.6777807052660803,nf10k
2337,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],O=[N+](C1=C(F)C=C(F)C([N+]([O-])=O)=C1)[O-],Unknown,0.413967057,204.088,1.7812000000000003,204.088,1.7812000000000003,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,1,0,CF,0.2313375264156357,nf10k
2338,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.787563208,148.20499999999998,2.0563000000000002,148.20499999999998,2.0563000000000002,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,DM300,1,0,CF,0.6707307152521511,nf10k
2339,300,87.0,-8.0,0,0,Methyl tert-butyl ether,64.75433947,20.0,22.0,CC(C)(C)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.188377613,310.393,4.448400000000004,310.393,4.448400000000004,0.5,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.09011121743091968,nf10k
2340,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,O=C1NC(=O)c2cc3C(=O)NC(=O)c3cc12,O=C1NC(=O)c2cc3C(=O)NC(=O)c3cc12,Unknown,0.95,216.152,-1.0344000000000002,216.152,-1.0344000000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.2924298239020633,nf10k
2341,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1CC=CC(C1)O,C1CC=CC(C1)O,Unknown,0.3,98.145,1.0874000000000001,98.145,1.0874000000000001,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,0.15428198203334137,nf10k
2342,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.100990109,148.20499999999998,2.0563000000000002,148.20499999999998,2.0563000000000002,0.5,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,1,SS336,1,0,CF,0.045752717690545903,nf10k
2343,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,Unknown,0.997443226,336.231,4.508500000000002,336.231,4.508500000000002,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,2.4489437293239553,nf10k
2344,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3)C,Unknown,1.0,348.38200000000006,4.766160000000004,348.38200000000006,4.766160000000004,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,3.0,nf10k
2345,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,CC1=CC2=C(C=C1)N=CC=C2,CC1=CC2=C(C=C1)N=CC=C2,Unknown,-0.064437788,143.189,2.54322,143.189,2.54322,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.02752809589244814,nf10k
2346,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.391463745,164.20399999999998,2.2648,164.20399999999998,2.2648,0.5,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.21500045759577435,nf10k
2347,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,Unknown,1.0,282.33599999999996,2.3949000000000007,282.33599999999996,2.3949000000000007,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,3.0,nf10k
2348,300,87.0,-8.0,0,0,2-Methyltetrahydrofuran,48.05898411,20.0,22.0,CC1CCCO1,O=C1NC2=C(C=CC=C2F)C1=O,O=C1NC2=C(C=CC=C2F)C1=O,Unknown,0.417794046,165.12299999999996,0.9604999999999999,165.12299999999996,0.9604999999999999,0.5,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,1,0,0,0,GMT-oNF-2,1,0,CF,0.23417805091754076,nf10k
2349,300,87.0,-8.0,0,0,n-Heptane,7.156084656,20.0,22.0,CCCCCCC,CC1=CC(O)=C(C(C)C)C=C1,CC1=CC(O)=C(C(C)C)C=C1,Unknown,-0.131117905,150.221,2.824020000000001,150.221,2.824020000000001,0.5,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,1,0,0,0,GMT-oNF-2,1,0,CF,-0.053891659029271274,nf10k
2350,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,Unknown,0.92,154.165,0.8930999999999998,154.165,0.8930999999999998,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.0915149811213505,nf10k
2351,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,BrCC1=C(CBr)C=C(CBr)C(CBr)=C1,Unknown,0.95,449.80600000000004,5.266200000000002,449.80600000000004,5.266200000000002,0.5,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,DM300,1,0,CF,1.2924298239020633,nf10k
2352,300,59.0,-37.5,0,0,Dimethylformamide,0.9,20.0,22.0,O=CN(C)C,CC=CC1=CC=C(C=C1)OC,CC=CC1=CC=C(C=C1)OC,Unknown,0.294774699,148.20499999999996,2.728300000000001,148.20499999999996,2.728300000000001,0.5,73.095,-1.01,0.92,944.0,36.7,17.4,13.7,11.3,77.0,1,0,0,0,0,DM300,1,0,CF,0.15105672760008607,nf10k
