id,mwco,contact_angle,zeta_potential,contact_angle_missing,zeta_potential_missing,solvent,permeance,pressure,temperature,solvent_smiles,solute_smiles,secondary_solute_smiles,solute_category,rejection,solute_mw,solute_logp,secondary_solute_mw,secondary_solute_logp,solvent_mw,solvent_logp,solvent_viscosity,solvent_density,solvent_dielectric_constant,solvent_dd,solvent_dp,solvent_dh,solvent_molar_volume,membrane_DM150,membrane_DM300,membrane_DM500,membrane_GMT-NC,membrane_GMT-oNF-2,membrane_NFX,membrane_PBI,membrane_PMPerformance,membrane_PMS600,membrane_SB90,membrane_SM122,membrane_SS150101,membrane_SS336,membrane_SeppurePT,membrane_TS40,membrane,process_configuration_CF,process_configuration_DE,process_configuration,nlc_rejection,source
4191,200,34.0,-15.0,0,0,Acetone,2.960758377,20.0,22.0,CC(=O)C,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O,Unknown,0.993068873,389.41100000000023,2.2112999999999996,389.41100000000023,2.2112999999999996,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,2.1006650957713697,nf10k
4192,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,C1=CC=C2C(=C1)C3=CC=CC=C3C2(C4=CC=C(C=C4)N)C5=CC=C(C=C5)N,Unknown,0.978338385,348.44900000000007,5.214100000000004,348.44900000000007,5.214100000000004,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,1.6447091429900427,nf10k
4193,300,59.0,-37.5,0,0,Ethanol,0.7,20.0,25.0,C(C)O,CCCCCCCCCCCC,CCCCCCCCCCCC,Unknown,0.698,170.33999999999997,4.9272000000000045,170.33999999999997,4.9272000000000045,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.5185573714976949,nf10k
4194,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,OC1=CC=C(NC(C)=O)C=C1,OC1=CC=C(NC(C)=O)C=C1,Unknown,0.657765484,151.16500000000002,1.3505999999999998,151.16500000000002,1.3505999999999998,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.46440904554768503,nf10k
4195,500,82.0,0.0,0,1,Methanol,0.179221384,10.0,22.0,CO,CC1=C(N=C(C(=N1)C)C)C,CC1=C(N=C(C(=N1)C)C)C,Unknown,0.054166313,136.198,1.71028,136.198,1.71028,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.023726298886226852,nf10k
4196,200,34.0,-15.0,0,0,Acetone,2.960758377,20.0,22.0,CC(=O)C,CC1=CC=C(C=C1)C#C,CC1=CC=C(C=C1)C#C,Unknown,0.467561733,116.16299999999998,1.97632,116.16299999999998,1.97632,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,0.27291583275783193,nf10k
4197,600,-1.0,0.0,1,1,Toluene,2.58,40.0,25.0,CC1=CC=CC=C1,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C%13=CC=CC=C%13)CC(C%14=CC=CC=C%14)CC(C%15=CC=CC=C%15)CC(C%16=CC=CC=C%16)CC(C%17=CC=CC=C%17)CC(C)(C)C%18=CC=CC=C%18,Unknown,0.999,1904.806,39.94039999999995,1904.806,39.94039999999995,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PMS600,1,0,CF,2.6989700043360187,nf10k
4198,150,59.0,0.0,0,1,Methanol,0.7475,20.0,22.0,CO,Nc1cccc2ncccc12,Nc1cccc2ncccc12,Unknown,0.78,144.177,1.817,144.177,1.817,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.6556077263148894,nf10k
4199,600,-1.0,0.0,1,1,Ethanol,0.27,20.0,25.0,C(C)O,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(CC(C(C)(C)C(C6=CC=CC=C6)(C)C)C7=CC=CC=C7)C8=CC=CC=C8,Unknown,0.606,891.3399999999999,18.837499999999984,891.3399999999999,18.837499999999984,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PMS600,1,0,CF,0.40340290437353976,nf10k
4200,200,34.0,-15.0,0,0,Acetone,2.960758377,20.0,22.0,CC(=O)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Unknown,0.994167831,521.4370000000001,4.8692000000000055,521.4370000000001,4.8692000000000055,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,2.165441399511718,nf10k
4201,300,59.0,-37.5,0,0,Methyl tert-butyl ether,0.42,20.0,22.0,CC(C)(C)OC,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,Unknown,0.353383189,408.88200000000035,2.2663,408.88200000000035,2.2663,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.18868188624699178,nf10k
4202,500,82.0,0.0,0,1,2-Methyltetrahydrofuran,8.90717603,20.0,22.0,CC1CCCO1,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,C1=C(C(=CC(=C1Cl)Cl)C#N)C#N,Unknown,0.56232209,197.024,2.736760000000001,197.024,2.736760000000001,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.35785423431319313,nf10k
4203,300,87.0,-8.0,0,0,Toluene,4.285714286,20.0,22.0,CC1=CC=CC=C1,OC1=CC(C)=CC=C1C,OC1=CC(C)=CC=C1C,Unknown,0.013437545,122.16699999999997,2.0090399999999997,122.16699999999997,2.0090399999999997,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.005435429368164069,nf10k
4204,150,59.0,0.0,0,1,Methanol,0.88,10.0,22.0,CO,COC1=CC(CO)=CC=C1O,COC1=CC(CO)=CC=C1O,Unknown,0.62,154.165,0.8930999999999998,154.165,0.8930999999999998,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.4190750243243807,nf10k
4205,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22.0,O(C(C)=O)CC,OC1=CC(Br)=C(O)C=C1Br,OC1=CC(Br)=C(O)C=C1Br,Unknown,0.455052752,267.904,2.6228,267.904,2.6228,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.2628493188507668,nf10k
4206,500,82.0,0.0,0,1,2-propanol,0.081400081,20.0,22.0,C(C)(C)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unknown,0.504960341,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.30448359972691597,nf10k
4207,150,59.0,0.0,0,1,Methanol,0.88,10.0,22.0,CO,C1=CC(=C(C=C1Br)C(=O)O)N,C1=CC(=C(C=C1Br)C(=O)O)N,Unknown,0.89,216.03399999999996,1.7295000000000003,216.03399999999996,1.7295000000000003,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.9546770212133426,nf10k
4208,220,-1.0,0.0,1,1,n-Hexane,0.08,30.0,25.0,C(CCC)CC,CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,CCCCCCOC1=C(C2=CC=CC=C2C=C1)N=NC3=C(C=C(C=C3)N=NC4=CC=CC=C4C)C,Unknown,-0.359,464.6130000000002,10.246539999999992,464.6130000000002,10.246539999999992,86.178,3.9,0.3,661.0,1.88,14.9,0.0,0.0,131.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,SM122,0,1,DE,-0.13353890837021748,nf10k
4209,200,34.0,-15.0,0,0,Methanol,4.618653659,20.0,22.0,CO,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,CN(C1=CC=CC=C1)C(=O)C2=CC=CC=C2,Unknown,0.268926974,211.26399999999998,2.9632000000000014,211.26399999999998,2.9632000000000014,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,0.13544559488836957,nf10k
4210,600,-1.0,0.0,1,1,Acetonitrile,0.53,10.0,25.0,C(C)#N,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C%11=CC=CC=C%11)CC(C%12=CC=CC=C%12)CC(C)(C)C%13=CC=CC=C%13,Unknown,0.911,1384.0459999999998,29.070900000000094,1384.0459999999998,29.070900000000094,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,PMS600,1,0,CF,1.0457574905606752,nf10k
4211,500,82.0,0.0,0,1,n-Heptane,1.428571429,20.0,22.0,CCCCCCC,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,Unknown,-0.007243291,361.485,5.771680000000005,361.485,5.771680000000005,100.205,4.39,0.39,684.0,1.92,15.3,0.0,0.0,147.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.0035653408295464907,nf10k
4212,150,59.0,0.0,0,1,Acetone,4.81,30.0,25.0,CC(=O)C,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.95,831.135,4.6258000000000115,831.135,4.6258000000000115,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,0,1,DE,1.2924298239020633,nf10k
4213,500,59.0,-31.0,0,0,Acetone,6.3,10.0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C)(C)C8=CC=CC=C8,Unknown,0.901,863.286,18.201399999999982,863.286,18.201399999999982,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DM500,1,0,CF,1.0,nf10k
4214,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,Unknown,1.0,307.825,3.341500000000002,307.825,3.341500000000002,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,3.0,nf10k
4215,300,59.0,-37.5,0,0,Toluene,0.26,20.0,22.0,CC1=CC=CC=C1,CC1=CC(=CC(=C1)C)C,CC1=CC(=CC(=C1)C)C,Unknown,0.168823616,120.19499999999998,2.611860000000001,120.19499999999998,2.611860000000001,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.07978461303719908,nf10k
4216,500,82.0,0.0,0,1,Methyl tert-butyl ether,4.065274141,20.0,22.0,CC(C)(C)OC,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O,Unknown,0.210893434,247.68099999999998,3.2979000000000007,247.68099999999998,3.2979000000000007,88.15,1.06,0.36,740.0,2.6,14.8,4.3,5.0,119.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,0.1023143290835706,nf10k
4217,500,82.0,0.0,0,1,Acetonitrile,2.328042328,20.0,22.0,C(C)#N,CCOC(=O)C1=CC=C(C=C1)I,CCOC(=O)C1=CC=C(C=C1)I,Unknown,-0.02504032,276.073,2.4679,276.073,2.4679,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.011164427451673063,nf10k
4218,200,34.0,-15.0,0,0,2-propanol,0.433862434,20.0,22.0,C(C)(C)O,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.027077114,139.104,1.83648,139.104,1.83648,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,-0.012025691438080117,nf10k
4219,200,34.0,-15.0,0,0,Acetonitrile,3.677248677,20.0,22.0,C(C)#N,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,C[C@H]1/C=C/C=C(\C(=O)NC\2=C(C3=C(C(=C4C(=C3C(=O)/C2=C/NN5CCN(CC5)C)C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,Unknown,0.99990153,822.9530000000004,3.4262200000000016,822.9530000000004,3.4262200000000016,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,2.9592117994739082,nf10k
4220,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,Unknown,0.640491404,156.188,2.1435999999999993,156.188,2.1435999999999993,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.44308437546366797,nf10k
4221,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,N#CC1=CC=C(N)C=C1,N#CC1=CC=C(N)C=C1,Unknown,0.31,118.13899999999998,1.14048,118.13899999999998,1.14048,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.1605219526258016,nf10k
4222,150,59.0,0.0,0,1,Methanol,3.06,30.0,21.0,CO,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,Unknown,0.93,266.34099999999995,0.4521,266.34099999999995,0.4521,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,0,1,DE,1.148741651280925,nf10k
4223,500,59.0,-31.0,0,0,Acetone,6.3,10.0,25.0,CC(=O)C,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)CC(C5=CC=CC=C5)CC(C6=CC=CC=C6)CC(C7=CC=CC=C7)CC(C8=CC=CC=C8)CC(C9=CC=CC=C9)CC(C%10=CC=CC=C%10)CC(C)(C)C%11=CC=CC=C%11,Unknown,0.989,1175.7419999999997,24.72310000000005,1175.7419999999997,24.72310000000005,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,DM500,1,0,CF,1.920818753952375,nf10k
4224,300,87.0,-8.0,0,0,Ethyl acetate,3.897707231,20.0,22.0,O(C(C)=O)CC,OC1CCCC2=C1C=CC=C2,OC1CCCC2=C1C=CC=C2,Unknown,0.2362515,148.20499999999998,2.0563000000000002,148.20499999999998,2.0563000000000002,88.106,0.71,0.45,902.0,6.02,15.8,5.3,7.2,98.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,0.11648136618030466,nf10k
4225,300,87.0,-8.0,0,0,Acetonitrile,2.142857143,20.0,22.0,C(C)#N,N#CC1=CC(F)=CC(F)=C1,N#CC1=CC(F)=CC(F)=C1,Unknown,-0.010816539,139.104,1.83648,139.104,1.83648,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.0051017740424352314,nf10k
4226,200,34.0,-15.0,0,0,Toluene,3.121693122,20.0,22.0,CC1=CC=CC=C1,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,FC(F)(F)C(C1=CC=C(O)C=C1)(C2=CC=C(O)C=C2)C(F)(F)F,Unknown,0.022422223,336.231,4.508500000000002,336.231,4.508500000000002,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,0.009404651069294164,nf10k
4227,150,59.0,0.0,0,1,Methanol,0.45,30.0,25.0,CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,CC(OCC(C)OCC(C)O)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO,Unknown,0.958,598.8150000000003,3.0054000000000056,598.8150000000003,3.0054000000000056,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,0,1,DE,1.3665315444204131,nf10k
4228,300,87.0,-8.0,0,0,2-propanol,0.322751323,20.0,22.0,C(C)(C)O,O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],O=[N+](C1=C(Br)SC(Br)=C1[N+]([O-])=O)[O-],Unknown,-0.292819654,331.9290000000001,3.0895000000000006,331.9290000000001,3.0895000000000006,60.096,0.05,2.27,785.0,18.6,15.8,6.1,16.4,76.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.1118737440829639,nf10k
4229,200,34.0,-15.0,0,0,2-Methyltetrahydrofuran,33.58715773,20.0,22.0,CC1CCCO1,Cc1ccc(I)cc1,Cc1ccc(I)cc1,Unknown,1.0,218.03700000000003,2.5996200000000007,218.03700000000003,2.5996200000000007,86.134,0.16,0.47,854.0,7.0,16.9,5.0,4.3,100.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,3.0,nf10k
4230,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,C1=CC(=CC2=C1C=CN2)C(=O)O,C1=CC(=CC2=C1C=CN2)C(=O)O,Unknown,0.773832651,161.15999999999997,1.8660999999999994,161.15999999999997,1.8660999999999994,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.6436540900743268,nf10k
4231,200,34.0,-15.0,0,0,Acetonitrile,3.677248677,20.0,22.0,C(C)#N,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,COC1=CC(C2=CC=CC(OC)=C2)=CC=C1,Unknown,0.761603184,214.26399999999998,3.370800000000002,214.26399999999998,3.370800000000002,41.053,-0.33,0.34,786.0,37.5,15.3,18.0,6.1,52.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,0.6208816300483466,nf10k
4232,300,59.0,-37.5,0,0,Methanol,1.23,20.0,22.0,CO,C1=C(C(=CC(=C1Br)F)Br)F,C1=C(C(=CC(=C1Br)F)Br)F,Unknown,0.49,271.88599999999997,3.4898,271.88599999999997,3.4898,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.2915790998652873,nf10k
4233,500,82.0,0.0,0,1,Acetone,2.314814815,20.0,22.0,CC(=O)C,C#Cc1ccc(C)cc1,C#Cc1ccc(C)cc1,Unknown,-0.03707509,116.16299999999998,1.97632,116.16299999999998,1.97632,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.016228769690801195,nf10k
4234,300,59.0,-37.5,0,0,Acetone,1.69,20.0,22.0,CC(=O)C,CC[C@@H](C(=O)O)c1ccccc1,CC[C@@H](C(=O)O)c1ccccc1,Unknown,0.873867107,164.20399999999998,2.2648,164.20399999999998,2.2648,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.895742070215245,nf10k
4235,200,34.0,-15.0,0,0,Acetone,2.960758377,20.0,22.0,CC(=O)C,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,CC(C)(C)C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)OC,Unknown,0.97707671,310.393,4.448400000000004,310.393,4.448400000000004,58.08,-0.24,0.32,784.0,20.7,15.5,10.4,7.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PBI,1,0,CF,1.6211790951438008,nf10k
4236,150,59.0,0.0,0,1,Methanol,0.88,10.0,22.0,CO,COC1=CC=C(C=C1)I,COC1=CC=C(C=C1)I,Unknown,0.22,234.03599999999997,2.2998000000000003,234.03599999999997,2.2998000000000003,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DM150,1,0,CF,0.10734896612269966,nf10k
4237,300,87.0,-8.0,0,0,Ethanol,0.227163745,20.0,22.0,C(C)O,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,O=C(C1=CC=C(F)C=C1)C2=CC=C(F)C=C2,Unknown,-0.082563122,218.202,3.195800000000002,218.202,3.195800000000002,46.069,-0.31,1.2,789.0,24.6,15.8,8.8,19.4,58.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,GMT-oNF-2,1,0,CF,-0.034854215829159936,nf10k
4238,300,59.0,-37.5,0,0,Methanol,1.54,10.0,22.0,CO,COC1=CC=CC=C1OC,COC1=CC=CC=C1OC,Unknown,0.41,138.16599999999997,1.7038,138.16599999999997,1.7038,32.042,-0.77,0.593,791.0,32.6,15.1,12.3,22.3,40.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DM300,1,0,CF,0.22841251911874458,nf10k
4239,500,82.0,0.0,0,1,Toluene,1.362433862,20.0,22.0,CC1=CC=CC=C1,Nc1ccc2[nH]ccc2c1,Nc1ccc2[nH]ccc2c1,Unknown,-0.094672031,132.166,1.7500999999999998,132.166,1.7500999999999998,92.141,2.73,0.59,867.0,2.38,18.0,1.4,2.0,106.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SS336,1,0,CF,-0.03968057564245723,nf10k
